"Date","Price","Open","High","Low","Vol.","Change %"
"12/02/2014","3.4887","3.4817","3.4959","3.4736","","0.13%"
"12/01/2014","3.4840","3.4759","3.5003","3.4627","","0.31%"
"11/28/2014","3.4733","3.4707","3.4823","3.4577","","0.01%"
"11/27/2014","3.4731","3.4889","3.5042","3.4649","","-0.51%"
"11/26/2014","3.4909","3.4848","3.5091","3.4823","","0.12%"
"11/25/2014","3.4867","3.5008","3.5079","3.4790","","-0.45%"
"11/24/2014","3.5023","3.4758","3.5056","3.4684","","0.69%"
"11/21/2014","3.4784","3.4809","3.4924","3.4648","","-0.15%"
"11/20/2014","3.4836","3.4981","3.5110","3.4795","","-0.47%"
"11/19/2014","3.5002","3.4700","3.5122","3.4611","","0.79%"
"11/18/2014","3.4729","3.4883","3.4947","3.4648","","-0.48%"
"11/17/2014","3.4898","3.4922","3.5102","3.4749","","-0.11%"
"11/14/2014","3.4936","3.5204","3.5252","3.4849","","-0.83%"
"11/13/2014","3.5228","3.5534","3.5583","3.5133","","-0.85%"
"11/12/2014","3.5530","3.5907","3.6109","3.5497","","-1.10%"
"11/11/2014","3.5926","3.5775","3.6009","3.5756","","0.37%"
"11/10/2014","3.5793","3.5812","3.5906","3.5632","","-0.14%"
"11/07/2014","3.5842","3.5814","3.6136","3.5710","","0.01%"
"11/06/2014","3.5837","3.5842","3.5955","3.5531","","-0.05%"
"11/05/2014","3.5856","3.5538","3.5936","3.5454","","0.77%"
"11/04/2014","3.5583","3.5663","3.5781","3.5448","","-0.34%"
"11/03/2014","3.5705","3.5459","3.5873","3.5408","","0.35%"
"10/31/2014","3.5579","3.5167","3.5633","3.4971","","1.13%"
"10/30/2014","3.5182","3.5452","3.5582","3.5128","","-0.81%"
"10/29/2014","3.5469","3.5578","3.5655","3.5244","","-0.35%"
"10/28/2014","3.5594","3.5927","3.6006","3.5541","","-0.96%"
"10/27/2014","3.5939","3.5900","3.6133","3.5847","","0.10%"
"10/24/2014","3.5903","3.5823","3.6013","3.5792","","0.16%"
"10/23/2014","3.5846","3.6032","3.6115","3.5659","","-0.58%"
"10/22/2014","3.6055","3.6147","3.6235","3.5916","","-0.32%"
"10/21/2014","3.6172","3.6248","3.6354","3.6068","","-0.27%"
"10/20/2014","3.6269","3.6111","3.6368","3.5977","","0.33%"
"10/17/2014","3.6148","3.6392","3.6471","3.6058","","-0.71%"
"10/16/2014","3.6406","3.6337","3.6525","3.6123","","0.13%"
"10/15/2014","3.6357","3.6124","3.6391","3.6016","","0.57%"
"10/14/2014","3.6151","3.6488","3.6585","3.6083","","-0.98%"
"10/13/2014","3.6510","3.6749","3.6809","3.6394","","-0.77%"
"10/10/2014","3.6792","3.6564","3.6797","3.6465","","0.57%"
"10/09/2014","3.6583","3.6545","3.6730","3.6449","","-0.01%"
"10/08/2014","3.6588","3.6596","3.6940","3.6513","","-0.10%"
"10/07/2014","3.6623","3.6449","3.6660","3.6394","","0.41%"
"10/06/2014","3.6475","3.6581","3.6643","3.6310","","-0.41%"
"10/03/2014","3.6626","3.6577","3.6822","3.6466","","0.10%"
"10/02/2014","3.6589","3.6942","3.7055","3.6479","","-1.00%"
"10/01/2014","3.6957","3.6923","3.7150","3.6818","","0.05%"
"09/30/2014","3.6937","3.6991","3.7096","3.6798","","-0.19%"
"09/29/2014","3.7008","3.6752","3.7182","3.6646","","0.69%"
"09/26/2014","3.6755","3.6881","3.6961","3.6686","","-0.38%"
"09/25/2014","3.6894","3.6532","3.6978","3.6459","","0.95%"
"09/24/2014","3.6545","3.6681","3.6733","3.6480","","-0.42%"
"09/23/2014","3.6699","3.6646","3.6760","3.6399","","0.11%"
"09/22/2014","3.6660","3.6385","3.6765","3.6356","","0.72%"
"09/19/2014","3.6399","3.6484","3.6869","3.6253","","-0.30%"
"09/18/2014","3.6510","3.6181","3.6638","3.6062","","0.85%"
"09/17/2014","3.6202","3.5850","3.6255","3.5787","","0.95%"
"09/16/2014","3.5863","3.5893","3.5993","3.5649","","-0.13%"
"09/15/2014","3.5908","3.6149","3.6181","3.5801","","-0.71%"
"09/12/2014","3.6165","3.5748","3.6174","3.5649","","1.10%"
"09/11/2014","3.5773","3.5530","3.5819","3.5471","","0.62%"
"09/10/2014","3.5553","3.5357","3.5718","3.5282","","0.50%"
"09/09/2014","3.5375","3.4996","3.5506","3.4848","","1.05%"
"09/08/2014","3.5006","3.4956","3.5099","3.4790","","-0.69%"
"09/05/2014","3.5250","3.5316","3.5435","3.5066","","-0.23%"
"09/04/2014","3.5331","3.5494","3.5625","3.5182","","-0.53%"
"09/03/2014","3.5521","3.5769","3.5810","3.5428","","-0.73%"
"09/02/2014","3.5784","3.5876","3.6003","3.5705","","-0.28%"
"09/01/2014","3.5884","3.5846","3.6020","3.5787","","-0.09%"
"08/29/2014","3.5918","3.5784","3.5927","3.5669","","0.33%"
"08/28/2014","3.5799","3.5684","3.6031","3.5674","","0.27%"
"08/27/2014","3.5704","3.5798","3.5919","3.5617","","-0.32%"
"08/26/2014","3.5817","3.6088","3.6178","3.5791","","-0.85%"
"08/25/2014","3.6124","3.6083","3.6218","3.5982","","0.21%"
"08/22/2014","3.6050","3.6083","3.6245","3.5943","","-0.16%"
"08/21/2014","3.6109","3.6265","3.6289","3.5919","","-0.47%"
"08/20/2014","3.6278","3.5905","3.6347","3.5843","","0.97%"
"08/19/2014","3.5929","3.6184","3.6246","3.5822","","-0.74%"
"08/18/2014","3.6196","3.6216","3.6408","3.6132","","0.04%"
"08/15/2014","3.6183","3.5891","3.6353","3.5776","","0.77%"
"08/14/2014","3.5907","3.5983","3.6105","3.5764","","-0.24%"
"08/13/2014","3.5994","3.6371","3.6438","3.5914","","-1.08%"
"08/12/2014","3.6388","3.6087","3.6479","3.5994","","0.79%"
"08/11/2014","3.6101","3.5952","3.6245","3.5762","","0.34%"
"08/08/2014","3.5979","3.6456","3.6807","3.5894","","-1.37%"
"08/07/2014","3.6478","3.6362","3.6569","3.6223","","0.24%"
"08/06/2014","3.6392","3.6333","3.6628","3.6229","","0.12%"
"08/05/2014","3.6347","3.5918","3.6360","3.5709","","1.13%"
"08/04/2014","3.5940","3.5801","3.5998","3.5745","","0.15%"
"08/01/2014","3.5885","3.6152","3.6280","3.5764","","-0.78%"
"07/31/2014","3.6166","3.6052","3.6276","3.5915","","0.25%"
"07/30/2014","3.6075","3.5841","3.6200","3.5691","","0.61%"
"07/29/2014","3.5856","3.5638","3.5900","3.5600","","0.56%"
"07/28/2014","3.5655","3.5458","3.5751","3.5458","","0.32%"
"07/25/2014","3.5543","3.5517","3.5645","3.5410","","0.03%"
"07/24/2014","3.5532","3.5550","3.5767","3.5387","","-0.18%"
"07/23/2014","3.5597","3.5899","3.5987","3.5496","","-0.97%"
"07/22/2014","3.5947","3.6152","3.6244","3.5850","","-0.62%"
"07/21/2014","3.6171","3.6247","3.6359","3.6079","","-0.37%"
"07/18/2014","3.6307","3.6597","3.6638","3.6143","","-0.83%"
"07/17/2014","3.6612","3.6296","3.6670","3.6194","","0.81%"
"07/16/2014","3.6319","3.6389","3.6497","3.6221","","-0.26%"
"07/15/2014","3.6414","3.6139","3.6509","3.6082","","0.72%"
"07/14/2014","3.6154","3.6224","3.6380","3.6088","","-0.30%"
"07/11/2014","3.6261","3.6373","3.6493","3.6179","","-0.37%"
"07/10/2014","3.6395","3.6280","3.6506","3.6198","","0.28%"
"07/09/2014","3.6295","3.6382","3.6429","3.6162","","-0.30%"
"07/08/2014","3.6406","3.6452","3.6536","3.6271","","-0.17%"
"07/07/2014","3.6469","3.6530","3.6656","3.6369","","-0.36%"
"07/04/2014","3.6600","3.6478","3.6637","3.6412","","0.27%"
"07/03/2014","3.6502","3.6553","3.6745","3.6410","","-0.18%"
"07/02/2014","3.6566","3.6488","3.6617","3.6377","","0.17%"
"07/01/2014","3.6504","3.6229","3.6550","3.6141","","0.71%"
"06/30/2014","3.6248","3.6145","3.6319","3.6044","","0.24%"
"06/27/2014","3.6162","3.6178","3.6268","3.6065","","-0.10%"
"06/26/2014","3.6197","3.6182","3.6374","3.6038","","-0.06%"
"06/25/2014","3.6217","3.6364","3.6444","3.6125","","-0.45%"
"06/24/2014","3.6380","3.6371","3.6427","3.6078","","-0.04%"
"06/23/2014","3.6393","3.6365","3.6572","3.6238","","-0.06%"
"06/20/2014","3.6415","3.6481","3.6619","3.6343","","-0.26%"
"06/19/2014","3.6511","3.6092","3.6568","3.6025","","1.09%"
"06/18/2014","3.6117","3.6444","3.6536","3.6058","","-0.96%"
"06/17/2014","3.6467","3.6364","3.6570","3.6110","","0.23%"
"06/16/2014","3.6385","3.6051","3.6441","3.6026","","1.01%"
"06/13/2014","3.6021","3.5730","3.6134","3.5713","","0.76%"
"06/12/2014","3.5748","3.5513","3.5791","3.5257","","0.60%"
"06/11/2014","3.5535","3.4829","3.5569","3.4782","","1.97%"
"06/10/2014","3.4849","3.5030","3.5193","3.4782","","-0.59%"
"06/09/2014","3.5057","3.4863","3.5078","3.4835","","0.40%"
"06/06/2014","3.4917","3.5237","3.5345","3.4818","","-0.98%"
"06/05/2014","3.5261","3.5395","3.5462","3.5077","","-0.42%"
"06/04/2014","3.5409","3.5449","3.5626","3.5332","","-0.16%"
"06/03/2014","3.5464","3.5273","3.5539","3.5058","","0.45%"
"06/02/2014","3.5305","3.5125","3.5356","3.4970","","0.50%"
"05/30/2014","3.5130","3.4856","3.5199","3.4830","","0.72%"
"05/29/2014","3.4879","3.5048","3.5179","3.4782","","-0.60%"
"05/28/2014","3.5090","3.5290","3.5483","3.5012","","-0.68%"
"05/27/2014","3.5332","3.5056","3.5501","3.5044","","0.72%"
"05/26/2014","3.5081","3.4994","3.5221","3.4982","","0.09%"
"05/23/2014","3.5050","3.5098","3.5284","3.4956","","-0.18%"
"05/22/2014","3.5113","3.5364","3.5476","3.5018","","-0.79%"
"05/21/2014","3.5392","3.5563","3.5727","3.5300","","-0.54%"
"05/20/2014","3.5585","3.5235","3.5655","3.5120","","0.95%"
"05/19/2014","3.5250","3.5188","3.5419","3.5112","","-0.17%"
"05/16/2014","3.5309","3.5217","3.5374","3.5103","","0.23%"
"05/15/2014","3.5228","3.4697","3.5336","3.4612","","1.47%"
"05/14/2014","3.4718","3.4779","3.4936","3.4664","","-0.24%"
"05/13/2014","3.4803","3.5076","3.5153","3.4713","","-0.85%"
"05/12/2014","3.5102","3.4901","3.5273","3.4868","","0.28%"
"05/09/2014","3.5005","3.5095","3.5243","3.4943","","-0.31%"
"05/08/2014","3.5115","3.5274","3.5394","3.4983","","-0.52%"
"05/07/2014","3.5297","3.5468","3.5642","3.5251","","-0.51%"
"05/06/2014","3.5479","3.5395","3.5615","3.5311","","0.16%"
"05/05/2014","3.5424","3.5456","3.5560","3.5267","","-0.17%"
"05/02/2014","3.5484","3.5540","3.5704","3.5244","","-0.23%"
"05/01/2014","3.5566","3.5622","3.5718","3.5456","","-0.22%"
"04/30/2014","3.5644","3.5673","3.5819","3.5452","","-0.14%"
"04/29/2014","3.5694","3.5627","3.5808","3.5503","","-0.09%"
"04/28/2014","3.5726","3.5818","3.6175","3.5619","","-0.38%"
"04/25/2014","3.5861","3.5856","3.6013","3.5759","","-0.08%"
"04/24/2014","3.5890","3.6059","3.6144","3.5649","","-0.55%"
"04/23/2014","3.6089","3.6002","3.6176","3.5923","","0.17%"
"04/22/2014","3.6028","3.5750","3.6108","3.5738","","0.54%"
"04/21/2014","3.5836","3.5709","3.6004","3.5607","","0.12%"
"04/18/2014","3.5793","3.5669","3.5906","3.5592","","0.23%"
"04/17/2014","3.5711","3.5782","3.6002","3.5558","","-0.46%"
"04/16/2014","3.5877","3.5817","3.6018","3.5580","","0.08%"
"04/15/2014","3.5849","3.5410","3.5896","3.5279","","1.04%"
"04/14/2014","3.5480","3.5277","3.5782","3.5267","","0.35%"
"04/11/2014","3.5357","3.5382","3.5658","3.5148","","-0.13%"
"04/10/2014","3.5404","3.5301","3.5493","3.5012","","0.21%"
"04/09/2014","3.5330","3.5081","3.5609","3.5017","","0.64%"
"04/08/2014","3.5107","3.5028","3.5164","3.4732","","0.16%"
"04/07/2014","3.5050","3.4949","3.5302","3.4869","","0.03%"
"04/04/2014","3.5041","3.5366","3.5654","3.4838","","-1.01%"
"04/03/2014","3.5400","3.5303","3.5598","3.5274","","0.07%"
"04/02/2014","3.5374","3.5513","3.5828","3.5208","","-0.50%"
"04/01/2014","3.5550","3.5632","3.5906","3.5444","","-0.34%"
"03/31/2014","3.5671","3.6432","3.6476","3.5510","","-2.15%"
"03/28/2014","3.6453","3.6281","3.6595","3.6177","","0.33%"
"03/27/2014","3.6332","3.6258","3.6603","3.6105","","-0.07%"
"03/26/2014","3.6356","3.6533","3.6876","3.6175","","-0.77%"
"03/25/2014","3.6637","3.6839","3.7050","3.6531","","-0.74%"
"03/24/2014","3.6909","3.6770","3.7055","3.6716","","0.24%"
"03/21/2014","3.6822","3.6695","3.7029","3.6660","","0.07%"
"03/20/2014","3.6797","3.7010","3.7229","3.6618","","-0.70%"
"03/19/2014","3.7057","3.6714","3.7108","3.6682","","0.65%"
"03/18/2014","3.6816","3.6856","3.7114","3.6646","","-0.31%"
"03/17/2014","3.6930","3.6782","3.7107","3.6757","","0.25%"
"03/14/2014","3.6838","3.7084","3.7293","3.6715","","-0.76%"
"03/13/2014","3.7119","3.6997","3.7304","3.6970","","0.05%"
"03/12/2014","3.7100","3.7305","3.7595","3.6986","","-0.62%"
"03/11/2014","3.7332","3.6906","3.7363","3.6763","","1.08%"
"03/10/2014","3.6932","3.6820","3.7122","3.6717","","0.18%"
"03/07/2014","3.6866","3.6476","3.6943","3.6443","","1.01%"
"03/06/2014","3.6498","3.6818","3.6949","3.6371","","-0.93%"
"03/05/2014","3.6839","3.6747","3.6984","3.6705","","0.19%"
"03/04/2014","3.6769","3.7178","3.7207","3.6714","","-1.17%"
"03/03/2014","3.7203","3.6843","3.7393","3.6765","","0.56%"
"02/28/2014","3.6996","3.6915","3.7227","3.6765","","0.14%"
"02/27/2014","3.6945","3.7114","3.7482","3.6863","","-0.54%"
"02/26/2014","3.7145","3.6824","3.7521","3.6586","","0.66%"
"02/25/2014","3.6901","3.6644","3.7107","3.6527","","0.61%"
"02/24/2014","3.6679","3.6209","3.6687","3.6020","","1.31%"
"02/21/2014","3.6203","3.6619","3.6808","3.6115","","-1.23%"
"02/20/2014","3.6653","3.6906","3.7058","3.6470","","-0.77%"
"02/19/2014","3.6937","3.6288","3.6998","3.6207","","1.53%"
"02/18/2014","3.6380","3.6279","3.6595","3.6221","","-0.01%"
"02/17/2014","3.6383","3.6463","3.6757","3.6224","","-0.39%"
"02/14/2014","3.6525","3.6386","3.6669","3.6299","","0.31%"
"02/13/2014","3.6411","3.6364","3.6831","3.6273","","0.07%"
"02/12/2014","3.6387","3.6034","3.6423","3.5765","","0.86%"
"02/11/2014","3.6078","3.6310","3.6502","3.5976","","-0.81%"
"02/10/2014","3.6371","3.6362","3.6730","3.6210","","-0.17%"
"02/07/2014","3.6432","3.6054","3.6524","3.5762","","1.01%"
"02/06/2014","3.6066","3.6452","3.6532","3.5928","","-1.22%"
"02/05/2014","3.6510","3.6489","3.6760","3.6249","","-0.07%"
"02/04/2014","3.6536","3.7192","3.7256","3.6430","","-1.82%"
"02/03/2014","3.7214","3.7071","3.7407","3.6826","","0.16%"
"01/31/2014","3.7156","3.7363","3.7792","3.6854","","-0.68%"
"01/30/2014","3.7409","3.7392","3.8037","3.6888","","-0.09%"
"01/29/2014","3.7443","3.7269","3.8371","3.5822","","0.29%"
"01/28/2014","3.7336","3.7812","3.8037","3.7251","","-1.39%"
"01/27/2014","3.7862","3.8371","3.9597","3.7789","","-1.48%"
"01/24/2014","3.8430","3.8113","3.8846","3.7988","","0.74%"
"01/23/2014","3.8146","3.7416","3.8325","3.7356","","1.91%"
"01/22/2014","3.7430","3.7043","3.7556","3.6802","","0.89%"
"01/21/2014","3.7100","3.6762","3.7359","3.6630","","0.78%"
"01/20/2014","3.6812","3.6605","3.6995","3.6531","","0.43%"
"01/17/2014","3.6656","3.6045","3.6702","3.5928","","1.57%"
"01/16/2014","3.6091","3.5819","3.6215","3.5768","","0.60%"
"01/15/2014","3.5874","3.5878","3.6122","3.5682","","-0.08%"
"01/14/2014","3.5903","3.5670","3.6146","3.5649","","0.55%"
"01/13/2014","3.5705","3.5661","3.5835","3.5474","","0.06%"
"01/10/2014","3.5685","3.5862","3.5967","3.5392","","-0.59%"
"01/09/2014","3.5896","3.5900","3.6137","3.5813","","-0.15%"
"01/08/2014","3.5949","3.5512","3.6006","3.5406","","1.10%"
"01/07/2014","3.5559","3.5607","3.5823","3.5320","","-0.19%"
"01/06/2014","3.5625","3.5712","3.5954","3.5538","","-0.39%"
"01/03/2014","3.5764","3.5704","3.5907","3.5516","","0.11%"
"01/02/2014","3.5726","3.5554","3.6155","3.5539","","0.38%"
"01/01/2014","3.5590","3.5510","3.5618","3.5415","","0.17%"
"12/31/2013","3.5530","3.5015","3.5715","3.4837","","1.42%"
"12/30/2013","3.5034","3.5423","3.5579","3.4915","","-1.18%"
"12/27/2013","3.5454","3.4852","3.6058","3.4779","","1.56%"
"12/26/2013","3.4908","3.4213","3.5189","3.4101","","1.88%"
"12/25/2013","3.4264","3.3971","3.4270","3.3550","","0.71%"
"12/24/2013","3.4021","3.4284","3.4341","3.3906","","-0.84%"
"12/23/2013","3.4310","3.4125","3.4329","3.4037","","0.40%"
"12/20/2013","3.4172","3.3885","3.4352","3.3860","","0.68%"
"12/19/2013","3.3941","3.3685","3.4081","3.3464","","0.62%"
"12/18/2013","3.3731","3.3088","3.3796","3.3061","","1.86%"
"12/17/2013","3.3114","3.2995","3.3320","3.2978","","0.22%"
"12/16/2013","3.3042","3.3266","3.3334","3.2966","","-0.64%"
"12/13/2013","3.3256","3.3390","3.3489","3.3089","","-0.45%"
"12/12/2013","3.3407","3.3396","3.3520","3.3276","","-0.13%"
"12/11/2013","3.3452","3.3331","3.3535","3.3140","","0.31%"
"12/10/2013","3.3348","3.3351","3.3480","3.3195","","-0.13%"
"12/09/2013","3.3393","3.3063","3.3435","3.3003","","0.85%"
"12/06/2013","3.3110","3.3256","3.3600","3.2953","","-0.48%"
"12/05/2013","3.3271","3.3506","3.3662","3.3138","","-0.87%"
"12/04/2013","3.3564","3.3469","3.3697","3.3366","","0.21%"
"12/03/2013","3.3495","3.3294","3.3626","3.3233","","0.43%"
"12/02/2013","3.3351","3.2961","3.3470","3.2961","","0.88%"
"11/29/2013","3.3059","3.2879","3.3182","3.2851","","0.40%"
"11/28/2013","3.2926","3.2942","3.3112","3.2835","","-0.19%"
"11/27/2013","3.2990","3.2591","3.3086","3.2546","","1.04%"
"11/26/2013","3.2652","3.2417","3.2733","3.2278","","0.66%"
"11/25/2013","3.2439","3.2502","3.2617","3.2224","","-0.33%"
"11/22/2013","3.2546","3.2645","3.2765","3.2441","","-0.39%"
"11/21/2013","3.2673","3.2440","3.2702","3.2341","","0.66%"
"11/20/2013","3.2458","3.2405","3.2534","3.2268","","0.11%"
"11/19/2013","3.2422","3.2517","3.2603","3.2238","","-0.46%"
"11/18/2013","3.2573","3.2699","3.2823","3.2407","","-0.44%"
"11/15/2013","3.2717","3.2632","3.2858","3.2590","","0.16%"
"11/14/2013","3.2665","3.2800","3.2955","3.2600","","-0.49%"
"11/13/2013","3.2825","3.2622","3.2915","3.2532","","0.45%"
"11/12/2013","3.2677","3.2625","3.2818","3.2499","","0.02%"
"11/11/2013","3.2671","3.2616","3.2737","3.2461","","0.03%"
"11/08/2013","3.2660","3.2739","3.2886","3.2449","","-0.31%"
"11/07/2013","3.2760","3.2685","3.2819","3.2361","","0.07%"
"11/06/2013","3.2736","3.2521","3.2848","3.2471","","0.51%"
"11/05/2013","3.2569","3.2174","3.2684","3.2124","","1.16%"
"11/04/2013","3.2195","3.2074","3.2317","3.1987","","0.22%"
"11/01/2013","3.2124","3.1997","3.2277","3.1872","","0.32%"
"10/31/2013","3.2021","3.1950","3.2057","3.1798","","0.09%"
"10/30/2013","3.1993","3.1909","3.2064","3.1741","","0.12%"
"10/29/2013","3.1956","3.1982","3.2094","3.1835","","-0.22%"
"10/28/2013","3.2027","3.2025","3.2182","3.1929","","-0.12%"
"10/25/2013","3.2066","3.2052","3.2296","3.1937","","-0.02%"
"10/24/2013","3.2073","3.1904","3.2117","3.1862","","0.43%"
"10/23/2013","3.1937","3.1908","3.2039","3.1763","","-0.07%"
"10/22/2013","3.1959","3.1966","3.2102","3.1765","","-0.11%"
"10/21/2013","3.1993","3.1792","3.2067","3.1729","","0.52%"
"10/18/2013","3.1826","3.1733","3.1959","3.1708","","0.15%"
"10/17/2013","3.1777","3.1444","3.1848","3.1394","","0.99%"
"10/16/2013","3.1466","3.1764","3.1889","3.1342","","-1.07%"
"10/15/2013","3.1806","3.1654","3.1842","3.1557","","0.40%"
"10/14/2013","3.1678","3.1571","3.1890","3.1559","","0.15%"
"10/11/2013","3.1629","3.1486","3.1771","3.1461","","0.34%"
"10/10/2013","3.1523","3.1602","3.1712","3.1406","","-0.32%"
"10/09/2013","3.1625","3.1961","3.2078","3.1535","","-1.14%"
"10/08/2013","3.1989","3.2043","3.2109","3.1824","","-0.32%"
"10/07/2013","3.2092","3.1789","3.2207","3.1789","","0.88%"
"10/04/2013","3.1813","3.2328","3.2416","3.1740","","-1.69%"
"10/03/2013","3.2359","3.2324","3.2534","3.2243","","0.03%"
"10/02/2013","3.2348","3.2507","3.2823","3.2292","","-0.60%"
"10/01/2013","3.2542","3.2625","3.2803","3.2429","","-0.40%"
"09/30/2013","3.2673","3.2711","3.3056","3.2526","","-0.31%"
"09/27/2013","3.2775","3.2409","3.2898","3.2367","","1.01%"
"09/26/2013","3.2447","3.2397","3.2501","3.2112","","0.10%"
"09/25/2013","3.2416","3.1956","3.2438","3.1863","","1.33%"
"09/24/2013","3.1989","3.1827","3.2079","3.1730","","0.44%"
"09/23/2013","3.1849","3.1684","3.2005","3.1583","","0.50%"
"09/20/2013","3.1690","3.1410","3.1858","3.1384","","0.83%"
"09/19/2013","3.1428","3.2151","3.2189","3.1168","","-2.36%"
"09/18/2013","3.2187","3.1788","3.2223","3.1759","","1.10%"
"09/17/2013","3.1837","3.1831","3.2072","3.1725","","-0.08%"
"09/16/2013","3.1864","3.2161","3.2273","3.1637","","-1.03%"
"09/13/2013","3.2195","3.2049","3.2299","3.1920","","0.31%"
"09/12/2013","3.2096","3.1789","3.2150","3.1717","","0.86%"
"09/11/2013","3.1821","3.1660","3.2009","3.1546","","0.41%"
"09/10/2013","3.1691","3.1770","3.2016","3.1473","","-0.36%"
"09/09/2013","3.1804","3.1950","3.2156","3.1743","","-0.58%"
"09/06/2013","3.1989","3.2229","3.2441","3.1881","","-0.83%"
"09/05/2013","3.2258","3.2006","3.2627","3.1912","","0.67%"
"09/04/2013","3.2043","3.1981","3.2264","3.1591","","0.04%"
"09/03/2013","3.2029","3.1391","3.2128","3.1301","","1.93%"
"09/02/2013","3.1422","3.1614","3.1710","3.1266","","-0.70%"
"08/30/2013","3.1644","3.1533","3.1725","3.1310","","0.26%"
"08/29/2013","3.1563","3.1598","3.1689","3.1342","","-0.23%"
"08/28/2013","3.1636","3.1626","3.2207","3.1513","","-0.07%"
"08/27/2013","3.1657","3.1086","3.1748","3.1054","","1.79%"
"08/26/2013","3.1100","3.0923","3.1185","3.0867","","0.50%"
"08/23/2013","3.0946","3.1032","3.1168","3.0840","","-0.42%"
"08/22/2013","3.1076","3.0944","3.1155","3.0777","","0.30%"
"08/21/2013","3.0983","3.0509","3.1067","3.0438","","1.44%"
"08/20/2013","3.0543","3.0535","3.0654","3.0341","","-0.13%"
"08/19/2013","3.0584","3.0363","3.0632","3.0182","","0.63%"
"08/16/2013","3.0393","3.0224","3.0430","3.0139","","0.52%"
"08/15/2013","3.0237","2.9930","3.0406","2.9870","","0.85%"
"08/14/2013","2.9983","2.9844","3.0141","2.9756","","0.35%"
"08/13/2013","2.9878","2.9735","3.0040","2.9639","","0.37%"
"08/12/2013","2.9769","2.9787","2.9874","2.9601","","0.01%"
"08/09/2013","2.9767","2.9839","2.9890","2.9632","","-0.35%"
"08/08/2013","2.9873","2.9905","2.9954","2.9746","","-0.18%"
"08/07/2013","2.9927","2.9515","3.0031","2.9329","","1.28%"
"08/06/2013","2.9548","2.9613","2.9750","2.9493","","-0.33%"
"08/05/2013","2.9646","2.9193","2.9717","2.9140","","0.70%"
"08/02/2013","2.9439","2.9405","2.9573","2.9088","","0.00%"
"08/01/2013","2.9440","2.9402","2.9554","2.9282","","0.03%"
"07/31/2013","2.9432","2.9271","2.9550","2.9228","","0.45%"
"07/30/2013","2.9299","2.9515","2.9605","2.9246","","-0.90%"
"07/29/2013","2.9566","2.9601","2.9707","2.9426","","-0.20%"
"07/26/2013","2.9625","2.9540","2.9716","2.9457","","0.22%"
"07/25/2013","2.9561","2.9375","2.9704","2.9330","","0.46%"
"07/24/2013","2.9425","2.9173","2.9515","2.9118","","0.75%"
"07/23/2013","2.9207","2.9336","2.9487","2.9154","","-0.54%"
"07/22/2013","2.9367","2.9237","2.9476","2.9162","","0.28%"
"07/19/2013","2.9284","2.9221","2.9432","2.9165","","0.08%"
"07/18/2013","2.9262","2.9037","2.9312","2.8935","","0.66%"
"07/17/2013","2.9070","2.9090","2.9394","2.8973","","-0.16%"
"07/16/2013","2.9116","2.9162","2.9289","2.8887","","-0.27%"
"07/15/2013","2.9195","2.9455","2.9554","2.9118","","-1.02%"
"07/12/2013","2.9497","2.9593","2.9743","2.9453","","-0.46%"
"07/11/2013","2.9632","2.9239","2.9750","2.8948","","1.25%"
"07/10/2013","2.9267","2.8829","2.9334","2.8773","","1.40%"
"07/09/2013","2.8864","2.9078","2.9160","2.8756","","-0.86%"
"07/08/2013","2.9115","2.9283","2.9411","2.8932","","-0.65%"
"07/05/2013","2.9306","2.9251","2.9404","2.8978","","0.07%"
"07/04/2013","2.9285","2.9720","2.9885","2.9155","","-1.56%"
"07/03/2013","2.9749","2.9254","2.9829","2.9246","","1.55%"
"07/02/2013","2.9294","2.9245","2.9385","2.9082","","0.08%"
"07/01/2013","2.9272","2.9314","2.9428","2.9144","","-0.24%"
"06/28/2013","2.9342","2.9261","2.9570","2.9173","","0.16%"
"06/27/2013","2.9295","2.9602","2.9714","2.9184","","-1.16%"
"06/26/2013","2.9640","2.9735","2.9907","2.9543","","-0.48%"
"06/25/2013","2.9782","2.9966","3.0132","2.9710","","-0.73%"
"06/24/2013","3.0000","2.9806","3.0224","2.9643","","0.36%"
"06/21/2013","2.9893","2.9989","3.0127","2.9714","","-0.49%"
"06/20/2013","3.0039","2.9420","3.0232","2.9303","","1.97%"
"06/19/2013","2.9460","2.9475","2.9608","2.9294","","-0.17%"
"06/18/2013","2.9511","2.9413","2.9585","2.9236","","0.16%"
"06/17/2013","2.9463","2.9150","2.9508","2.9144","","0.91%"
"06/14/2013","2.9196","2.9229","2.9295","2.8891","","-0.25%"
"06/13/2013","2.9270","2.9366","2.9480","2.9092","","-0.45%"
"06/12/2013","2.9402","2.9568","2.9689","2.9239","","-0.69%"
"06/11/2013","2.9607","2.9566","2.9777","2.9337","","-0.03%"
"06/10/2013","2.9615","2.9028","2.9649","2.9011","","1.63%"
"06/07/2013","2.9141","2.9504","2.9684","2.9049","","-1.35%"
"06/06/2013","2.9539","2.9116","2.9682","2.9024","","1.33%"
"06/05/2013","2.9152","2.8693","2.9213","2.8593","","1.43%"
"06/04/2013","2.8742","2.8812","2.8939","2.8531","","-0.37%"
"06/03/2013","2.8848","2.8478","2.9022","2.8473","","1.19%"
"05/31/2013","2.8508","2.8501","2.8851","2.8249","","-0.11%"
